player_id,player_name,team_id,team_name,league,level,position,age,games,plate_appearances,at_bats,hits,runs,doubles,triples,home_runs,rbi,walks,strikeouts,avg,obp,slg,ops,stolen_bases,caught_stealing,babip,total_bases,pa,k_rate,bb_rate,iso,sample_size
701800,Carlos Linarez,440,Springfield Cardinals,TEX,AA,1B,24,13,44,41,9,5,3,0,0,5,2,17,.220,.273,.293,.566,3,0,.375,12,44,0.38636363636363635,0.045454545454545456,0.07299999999999998,Small
813852,Trey Paige,440,Springfield Cardinals,TEX,AA,1B,25,62,250,207,44,26,10,1,5,29,37,59,.213,.336,.343,.679,15,3,.267,71,250,0.236,0.148,0.13000000000000003,Large
815104,Graysen Tarlow,440,Springfield Cardinals,TEX,AA,DH,24,35,135,113,24,14,6,0,4,15,16,36,.212,.326,.372,.698,4,0,.267,42,135,0.26666666666666666,0.11851851851851852,0.16,Large
801187,Chase Adkison,440,Springfield Cardinals,TEX,AA,1B,26,5,18,17,3,2,2,0,1,2,0,3,.176,.167,.471,.638,0,0,.143,8,18,0.16666666666666666,0.0,0.295,Very small
663457,Lars Nootbaar,440,Springfield Cardinals,TEX,AA,LF,28,4,17,12,2,1,1,0,0,1,5,2,.167,.412,.250,.662,0,0,.200,3,17,0.11764705882352941,0.29411764705882354,0.08299999999999999,Very small
700720,Luis Pino,440,Springfield Cardinals,TEX,AA,RF,22,6,24,20,2,4,0,0,0,2,4,7,.100,.250,.100,.350,0,0,.154,2,24,0.2916666666666667,0.16666666666666666,0.0,Very small
813852,Trey Paige,235,Memphis Redbirds,INT,AAA,1B,25,14,59,53,18,10,2,2,2,12,5,8,.340,.407,.566,.973,1,0,.372,30,59,0.13559322033898305,0.0847457627118644,0.22599999999999992,Moderate
663494,Bryan Torres,235,Memphis Redbirds,INT,AAA,2B,28,36,166,128,43,24,10,1,2,16,29,25,.336,.454,.477,.931,10,2,.390,61,166,0.15060240963855423,0.1746987951807229,0.14099999999999996,Large
677592,Everson Pereira,235,Memphis Redbirds,INT,AAA,CF,25,3,11,9,3,1,0,0,0,1,2,4,.333,.455,.333,.788,0,0,.600,3,11,0.36363636363636365,0.18181818181818182,0.0,Very small
691458,Blaze Jordan,235,Memphis Redbirds,INT,AAA,3B,23,57,252,230,72,37,19,1,11,35,19,29,.313,.373,.548,.921,2,2,.321,126,252,0.11507936507936507,0.07539682539682539,0.23500000000000004,Large
804241,Zach Levenson,235,Memphis Redbirds,INT,AAA,RF,24,15,67,61,19,12,3,0,5,19,5,18,.311,.373,.607,.980,0,0,.368,37,67,0.26865671641791045,0.07462686567164178,0.296,Moderate
693409,César Prieto,235,Memphis Redbirds,INT,AAA,2B,27,85,360,319,99,49,22,1,12,46,25,46,.310,.367,.498,.865,6,2,.323,159,360,0.12777777777777777,0.06944444444444445,0.188,Large
815104,Graysen Tarlow,235,Memphis Redbirds,INT,AAA,C,24,14,51,43,13,10,4,0,0,7,5,6,.302,.373,.395,.768,1,0,.333,17,51,0.11764705882352941,0.09803921568627451,0.09300000000000003,Moderate
699625,Jimmy Crooks,235,Memphis Redbirds,INT,AAA,C,24,52,236,190,57,46,7,0,15,38,39,67,.300,.432,.574,1.006,2,0,.385,109,236,0.2838983050847458,0.1652542372881356,0.27399999999999997,Large
680636,Ramon Mendoza,235,Memphis Redbirds,INT,AAA,3B,25,115,463,405,118,68,28,2,9,50,49,85,.291,.380,.437,.817,2,1,.350,177,463,0.183585313174946,0.10583153347732181,0.14600000000000002,Large
702331,Noah Mendlinger,235,Memphis Redbirds,INT,AAA,2B,25,74,255,214,61,25,10,2,2,24,29,32,.285,.387,.379,.766,1,1,.324,81,255,0.12549019607843137,0.11372549019607843,0.09400000000000003,Large
699024,Leo Bernal,235,Memphis Redbirds,INT,AAA,C,22,101,432,374,104,67,19,2,16,77,51,86,.278,.363,.468,.831,9,7,.318,175,432,0.19907407407407407,0.11805555555555555,0.19,Large
