player_id,player_name,team_id,team_name,season,league,level,position,age,games,plate_appearances,at_bats,hits,runs,doubles,triples,home_runs,rbi,walks,strikeouts,avg,obp,slg,ops,stolen_bases,caught_stealing,babip,total_bases,pa,k_rate,bb_rate,iso,sample_size
692568,Miguel Ugueto,440,Springfield Cardinals,2025,TEX,AA,RF,22,50,199,189,48,22,8,1,2,22,6,25,0.254,.276,0.339,.615,9,5,.279,64,199,0.12562814070351758,0.03015075376884422,0.08500000000000002,Large
699024,Leo Bernal,440,Springfield Cardinals,2025,TEX,AA,C,21,107,455,396,98,58,19,0,13,70,49,77,0.247,.332,0.394,.726,13,3,.274,156,455,0.16923076923076924,0.1076923076923077,0.14700000000000002,Large
680642,Darlin Moquete,440,Springfield Cardinals,2025,TEX,AA,LF,25,78,290,261,64,37,9,1,6,36,22,66,0.245,.315,0.356,.671,18,7,.305,93,290,0.22758620689655173,0.07586206896551724,0.11099999999999999,Large
701800,Carlos Linarez,440,Springfield Cardinals,2025,TEX,AA,C,23,40,149,135,33,19,3,1,3,17,12,60,0.244,.304,0.348,.652,0,2,.411,47,149,0.40268456375838924,0.08053691275167785,0.10399999999999998,Large
690914,Brody Moore,440,Springfield Cardinals,2025,TEX,AA,2B,24,46,173,160,39,25,4,0,2,22,10,30,0.244,.291,0.306,.597,6,0,.287,49,173,0.17341040462427745,0.057803468208092484,0.062,Large
690971,Chase Davis,440,Springfield Cardinals,2025,TEX,AA,CF,23,113,494,414,100,61,16,0,10,48,67,146,0.242,.358,0.353,.711,9,2,.345,146,494,0.29554655870445345,0.13562753036437247,0.11099999999999999,Large
813852,Trey Paige,440,Springfield Cardinals,2025,TEX,AA,1B,24,59,234,200,47,35,6,4,5,19,30,61,0.235,.336,0.38,.716,6,2,.311,76,234,0.2606837606837607,0.1282051282051282,0.14500000000000002,Large
822501,Jon Jon Gazdar,440,Springfield Cardinals,2025,TEX,AA,2B,23,11,47,43,10,5,2,0,0,6,3,8,0.233,.298,0.279,.577,0,0,.286,12,47,0.1702127659574468,0.06382978723404255,0.04600000000000001,Small
669357,Nolan Gorman,440,Springfield Cardinals,2025,TEX,AA,2B,25,3,13,13,3,1,1,0,1,2,0,4,0.231,.231,0.538,.769,0,0,.250,7,13,0.3076923076923077,0.0,0.30700000000000005,Very small
694271,R.J. Yeager,440,Springfield Cardinals,2025,TEX,AA,1B,26,77,309,271,57,42,11,0,6,32,23,54,0.21,.282,0.317,.599,4,3,.234,86,309,0.17475728155339806,0.0744336569579288,0.10700000000000001,Large
692405,Jeremy Rivas,440,Springfield Cardinals,2025,TEX,AA,SS,22,116,487,427,87,57,17,1,10,50,48,135,0.204,.298,0.319,.617,21,8,.272,136,487,0.27720739219712526,0.09856262833675565,0.11500000000000002,Large
691023,Jordan Walker,440,Springfield Cardinals,2025,TEX,AA,RF,23,10,43,38,6,5,3,0,2,4,5,12,0.158,.256,0.395,.651,1,0,.167,15,43,0.27906976744186046,0.11627906976744186,0.23700000000000002,Small
687363,Victor Scott II,440,Springfield Cardinals,2025,TEX,AA,CF,24,3,10,8,1,1,0,0,0,0,1,1,0.125,.300,0.125,.425,1,1,.143,1,10,0.1,0.1,0.0,Very small
571448,Nolan Arenado,440,Springfield Cardinals,2025,TEX,AA,3B,34,4,14,13,1,2,0,0,0,0,0,3,0.077,.143,0.077,.220,0,0,.100,1,14,0.21428571428571427,0.0,0.0,Very small
702328,Wade Stauss,440,Springfield Cardinals,2025,TEX,AA,C,26,11,34,28,1,0,0,0,0,0,6,13,0.036,.206,0.036,.242,0,0,.067,1,34,0.38235294117647056,0.17647058823529413,0.0,Small
801187,Chase Adkison,440,Springfield Cardinals,2025,TEX,AA,1B,25,1,5,4,0,0,0,0,0,0,1,1,0.0,.200,0.0,.200,0,0,.000,0,5,0.2,0.2,0.0,Very small
680977,Brendan Donovan,440,Springfield Cardinals,2025,TEX,AA,2B,28,2,7,4,0,1,0,0,0,0,3,1,0.0,.429,0.0,.429,0,0,.000,0,7,0.14285714285714285,0.42857142857142855,0.0,Very small
809244,Bryce Madron,440,Springfield Cardinals,2025,TEX,AA,LF,23,5,18,15,0,2,0,0,0,0,3,6,0.0,.167,0.0,.167,0,0,.000,0,18,0.3333333333333333,0.16666666666666666,0.0,Very small
671056,Iván Herrera,235,Memphis Redbirds,2025,INT,AAA,DH,25,8,30,30,13,6,2,0,1,5,0,8,0.433,.433,0.6,1.033,2,0,.571,18,30,0.26666666666666666,0.0,0.16699999999999998,Small
701675,Nathan Church,235,Memphis Redbirds,2025,INT,AAA,CF,24,53,242,215,72,43,11,4,7,30,24,25,0.335,.400,0.521,.921,9,4,.353,112,242,0.10330578512396695,0.09917355371900827,0.186,Large
650968,Yohel Pozo,235,Memphis Redbirds,2025,INT,AAA,C,28,5,21,21,7,7,3,0,2,6,0,2,0.333,.333,0.762,1.095,1,0,.294,16,21,0.09523809523809523,0.0,0.429,Very small
663494,Bryan Torres,235,Memphis Redbirds,2025,INT,AAA,2B,27,104,414,332,109,58,16,1,9,51,70,57,0.328,.441,0.464,.905,26,6,.369,154,414,0.13768115942028986,0.16908212560386474,0.136,Large
695336,Thomas Saggese,235,Memphis Redbirds,2025,INT,AAA,SS,23,42,189,164,52,34,6,0,5,24,23,45,0.317,.402,0.445,.847,5,4,.409,73,189,0.23809523809523808,0.12169312169312169,0.128,Large
802139,JJ Wetherholt,235,Memphis Redbirds,2025,INT,AAA,SS,22,47,221,185,58,43,14,1,10,25,28,33,0.314,.416,0.562,.978,9,1,.333,104,221,0.1493212669683258,0.12669683257918551,0.24800000000000005,Large
693409,César Prieto,235,Memphis Redbirds,2025,INT,AAA,3B,26,121,515,460,138,79,35,4,9,71,39,70,0.3,.363,0.452,.815,12,14,.335,208,515,0.13592233009708737,0.07572815533980583,0.15200000000000002,Large
665877,José Fermín,235,Memphis Redbirds,2025,INT,AAA,2B,26,65,293,237,71,47,23,0,7,40,45,25,0.3,.428,0.485,.913,20,5,.311,115,293,0.08532423208191127,0.15358361774744028,0.185,Large
676480,José Barrero,235,Memphis Redbirds,2025,INT,AAA,SS,27,23,101,87,26,15,5,1,4,13,14,27,0.299,.396,0.517,.913,5,1,.393,45,101,0.26732673267326734,0.13861386138613863,0.21800000000000003,Large
702331,Noah Mendlinger,235,Memphis Redbirds,2025,INT,AAA,2B,24,24,102,83,24,15,6,2,1,10,11,8,0.289,.402,0.446,.848,2,2,.303,37,102,0.0784313725490196,0.10784313725490197,0.15700000000000003,Large
668723,Ryan Vilade,235,Memphis Redbirds,2025,INT,AAA,1B,26,48,192,164,46,33,11,3,5,31,24,38,0.28,.375,0.476,.851,5,1,.333,78,192,0.19791666666666666,0.125,0.19599999999999995,Large
690443,Mike Antico,235,Memphis Redbirds,2025,INT,AAA,LF,27,104,381,326,91,53,21,2,7,57,42,94,0.279,.366,0.42,.786,21,4,.364,137,381,0.24671916010498687,0.11023622047244094,0.14099999999999996,Large
699625,Jimmy Crooks,235,Memphis Redbirds,2025,INT,AAA,C,23,98,430,390,107,61,21,1,14,79,36,114,0.274,.337,0.441,.778,0,0,.352,172,430,0.2651162790697674,0.08372093023255814,0.16699999999999998,Large
651016,Matt Lloyd,235,Memphis Redbirds,2025,INT,AAA,1B,29,78,317,272,74,39,18,1,8,50,41,77,0.272,.364,0.434,.798,7,3,.347,118,317,0.24290220820189273,0.12933753943217666,0.16199999999999998,Large
691023,Jordan Walker,235,Memphis Redbirds,2025,INT,AAA,RF,23,4,17,16,4,2,0,0,0,5,1,6,0.25,.294,0.25,.544,0,0,.400,4,17,0.35294117647058826,0.058823529411764705,0.0,Very small
689288,Matt Koperniak,235,Memphis Redbirds,2025,INT,AAA,RF,27,121,536,479,118,71,19,2,14,65,48,103,0.246,.317,0.382,.699,9,3,.283,183,536,0.1921641791044776,0.08955223880597014,0.136,Large
